"filename", "language", "Vue", "JSON", "JavaScript", "Markdown", "SCSS", "HTML", "JSON with Comments", "CSS", "XML", "TypeScript", "comment", "blank", "total"
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\css\common.scss", "SCSS", 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 19, 13, 98
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\css\components.scss", "SCSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 4, 2, 16
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\css\flex.scss", "SCSS", 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 56, 53, 258
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\css\h5.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\css\mixin.scss", "SCSS", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 1, 9
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\css\mp.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\css\nvue.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\css\vue.scss", "SCSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 5, 2, 27
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\function\colorGradient.js", "JavaScript", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 21, 8, 135
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\function\debounce.js", "JavaScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 11, 3, 30
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\function\digit.js", "JavaScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 56, 23, 168
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\function\index.js", "JavaScript", 0, 0, 454, 0, 0, 0, 0, 0, 0, 0, 212, 40, 706
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\function\platform.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 39, 19, 76
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\function\test.js", "JavaScript", 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 95, 29, 289
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\function\throttle.js", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 10, 1, 31
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\adapters\index.js", "JavaScript", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 28, 2, 98
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\core\InterceptorManager.js", "JavaScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 21, 6, 51
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\core\Request.js", "JavaScript", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 59, 27, 199
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\core\buildFullPath.js", "JavaScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 9, 3, 21
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\core\defaults.js", "JavaScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 13, 2, 30
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\core\dispatchRequest.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\core\mergeConfig.js", "JavaScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 36, 4, 104
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\core\settle.js", "JavaScript", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 7, 1, 17
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\helpers\buildURL.js", "JavaScript", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 8, 12, 70
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\helpers\combineURLs.js", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 7, 2, 15
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\helpers\isAbsoluteURL.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 9, 2, 15
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\index.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 20, 8, 117
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\index.js", "JavaScript", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\utils.js", "JavaScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 60, 14, 132
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\luch-request\utils\clone.js", "JavaScript", 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 44, 33, 265
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\mixin\button.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\mixin\mixin.js", "JavaScript", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 47, 1, 161
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\mixin\mpMixin.js", "JavaScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 1, 9
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\mixin\mpShare.js", "JavaScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 1, 14
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\mixin\openType.js", "JavaScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\mixin\style.js", "JavaScript", 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 39, 2, 229
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\mixin\touch.js", "JavaScript", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 3, 60
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\util\async-validator.js", "JavaScript", 0, 0, 905, 0, 0, 0, 0, 0, 0, 0, 209, 230, 1344
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\util\calendar.js", "JavaScript", 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 184, 39, 547
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\util\dayjs.js", "JavaScript", 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 2, 309
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\util\emitter.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 22, 1, 52
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\libs\util\route.js", "JavaScript", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 26, 11, 125
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\package.json", "JSON", 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 88
"d:\CodeArea\Other\NewsApp\news\uni_modules\uview-ui\theme.scss", "SCSS", 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 6, 8, 45
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\changelog.md", "Markdown", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 17
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging-empty-view\z-paging-empty-view.vue", "Vue", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 160
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging-swiper-item\z-paging-swiper-item.vue", "Vue", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 4, 92
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging-swiper\z-paging-swiper.vue", "Vue", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 9, 154
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\components\z-paging-load-more.vue", "Vue", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 136
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\components\z-paging-refresh.vue", "Vue", 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 17, 272
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\config\index.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\css\z-paging-main.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 134, 0, 0, 33, 25, 192
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\css\z-paging-static.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 3, 5, 33
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\modules\back-to-top.js", "JavaScript", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 10, 3, 109
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\modules\data-handle.js", "JavaScript", 0, 0, 601, 0, 0, 0, 0, 0, 0, 0, 93, 4, 698
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\modules\empty.js", "JavaScript", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 20, 3, 151
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\modules\i18n.js", "JavaScript", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 6, 3, 99
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\modules\load-more.js", "JavaScript", 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 34, 3, 306
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\modules\nvue.js", "JavaScript", 0, 0, 178, 0, 0, 0, 0, 0, 0, 0, 21, 3, 202
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\modules\refresher.js", "JavaScript", 0, 0, 492, 0, 0, 0, 0, 0, 0, 0, 94, 4, 590
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\modules\scroller.js", "JavaScript", 0, 0, 356, 0, 0, 0, 0, 0, 0, 0, 46, 6, 408
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\z-paging-config.js", "JavaScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 1, 5, 27
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\z-paging-constant.js", "JavaScript", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 2, 15
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\z-paging-enum.js", "JavaScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 5, 3, 33
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\z-paging-i18n.js", "JavaScript", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 5, 9, 135
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\z-paging-main.js", "JavaScript", 0, 0, 521, 0, 0, 0, 0, 0, 0, 0, 73, 11, 605
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\z-paging-mixin.js", "JavaScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 3, 27
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\z-paging-static.js", "JavaScript", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 3, 24
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\js\z-paging-utils.js", "JavaScript", 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 20, 23, 235
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\wxs\z-paging-renderjs.js", "JavaScript", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 4, 3, 54
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\wxs\z-paging-wxs.wxs", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 301, 0, 0, 23, 324
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\components\z-paging\z-paging.vue", "Vue", 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 3, 375
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\package.json", "JSON", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\readme.md", "Markdown", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 14, 43
"d:\CodeArea\Other\NewsApp\news\uni_modules\z-paging\z-paging-config.js", "JavaScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 1, 8
"d:\CodeArea\Other\NewsApp\news\uview-ui\README.md", "Markdown", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 7, 24, 107
"d:\CodeArea\Other\NewsApp\news\uview-ui\components\u-action-sheet\u-action-sheet.vue", "Vue", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 8, 191
"d:\CodeArea\Other\NewsApp\news\uview-ui\components\u-alert-tips\u-alert-tips.vue", "Vue", 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 21, 257
"d:\CodeArea\Other\NewsApp\news\uview-ui\components\u-avatar-cropper\u-avatar-cropper.vue", "Vue", 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 14, 291
"d:\CodeArea\Other\NewsApp\news\uview-ui\components\u-avatar-cropper\weCropper.js", "JavaScript", 0, 0, 928, 0, 0, 0, 0, 0, 0, 0, 180, 158, 1266
"d:\CodeArea\Other\NewsApp\news\uview-ui\components\u-avatar\u-avatar.vue", "Vue", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 10, 245
"d:\CodeArea\Other\NewsApp\news\uview-ui\components\u-back-top\u-back-top.vue", "Vue", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 154
"d:\CodeArea\Other\NewsApp\news\uview-ui\components\u-badge\u-badge.vue", "Vue", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 16, 216
"d:\CodeArea\Other\NewsApp\news\uview-ui\components\u-button\u-button.vue", "Vue", 458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 40, 597
